table	id	label	disc	prec	theme	tier	gap_status	gap_desc	date_realized	excess_cum	excess_peak	closed_date	dormant_since	relit_date	relit_count
industry_signals	156	供给紧缺/数据中心电力	20251110	day	AI算力/AI硬件/科技硬件	alias	closing	二段主升兑现中（103日，累计+38.7%，峰值+38.7%）	20251204	0.3871	0.3871	20260205	20260205	20260409	1
industry_signals	157	技术升级/燃料电池	20251110	day	新能源电池/锂电/储能/固态	alias	closing	二段兑现进行（118日，累计+6.5%）	20251113	0.0649	0.0937	20260331	20251121	20260410	3
industry_signals	158	涨价驱动/硅料	20251110	day	光伏	alias	dormant	暗态·深回吐候二段（峰值+10.9%→现+0.9%）·已点亮1次	20260123	0.0091	0.1087	20260330	20260129	20260323	1
industry_signals	159	供给紧缺/光器件	20251111	day	光模块/CPO/光通信/光纤	alias	closing	二段主升兑现中（110日，累计+54.2%，峰值+54.2%）	20251126	0.5425	0.5425	20260428	20251216	20260511	2
industry_signals	160	技术升级/固态电池	20251111	day	新能源电池/锂电/储能/固态	alias	closing	二段兑现中·回撤近警戒（峰值+8.3%→现+3.5%）	20260309	0.0345	0.0831	20260331	20260331	20260410	1
industry_signals	161	技术升级/钙钛矿	20251111	day	半导体/芯片/半导体材料	alias	closing	二段主升兑现中（84日，累计+25.8%，峰值+26.9%）	20260105	0.2576	0.2689	20260202	20260202	20260409	1
industry_signals	162	技术升级/BC电池	20251111	day	新能源电池/锂电/储能/固态	alias	closing	二段兑现中·回撤近警戒（峰值+8.3%→现+3.5%）	20260309	0.0345	0.0831	20260331	20260331	20260410	1
industry_signals	163	涨价驱动/硅片龙头	20251111	day	光伏	hint	dormant	暗态·深回吐候二段（峰值+10.4%→现+0.4%）·已点亮1次	20260123	0.004	0.1041	20260330	20260129	20260323	1
industry_signals	164	需求爆发/储能电池	20251111	day	新能源电池/锂电/储能/固态	alias	closing	二段兑现中·回撤近警戒（峰值+8.3%→现+3.5%）	20260309	0.0345	0.0831	20260331	20260331	20260410	1
industry_signals	165	涨价驱动/电池材料	20251111	day	新能源电池/锂电/储能/固态	alias	closing	二段兑现中·回撤近警戒（峰值+8.3%→现+3.5%）	20260309	0.0345	0.0831	20260331	20260331	20260410	1
industry_signals	166	涨价驱动/钨铬	20251111	day	钨/小金属	hint	dormant	暗态·已兑现候二段（峰值+34.9%→现+25.5%）·已点亮3次	20251113	0.2548	0.3493	20260514	20251124	20260327	3
industry_signals	167	事件催化/交割期	20251111	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	168	涨价驱动/VC添加剂	20251112	day	新能源电池/锂电/储能/固态	alias	closing	二段兑现中·回撤近警戒（峰值+10.5%→现+6.7%）	20251113	0.0671	0.1055	20260331	20251121	20260410	3
industry_signals	169	供给紧缺/反内卷政策	20251112	day	光伏	alias	dormant	暗态·深回吐候二段（峰值+14.4%→现+3.8%）·已点亮1次	20260119	0.0384	0.1436	20260330	20260129	20260323	1
industry_signals	170	供给紧缺/收储托底	20251112	day	光伏	alias	dormant	暗态·深回吐候二段（峰值+14.4%→现+3.8%）·已点亮1次	20260119	0.0384	0.1436	20260330	20260129	20260323	1
industry_signals	171	事件催化/商业航天	20251112	day	商业航天/卫星	alias	dormant	暗态·已兑现候二段（峰值+65.1%→现+40.2%）·已点亮2次	20251124	0.4023	0.6513	20260514	20260113	20260508	2
industry_signals	172	需求爆发/数据中心	20251120	day	AI算力/AI硬件/科技硬件	alias	closing	二段主升兑现中（116日，累计+49.8%，峰值+49.8%）	20251127	0.4985	0.4985	20260205	20260205	20260409	1
industry_signals	173	涨价驱动/碳酸锂	20251120	day	新能源电池/锂电/储能/固态	alias	closing	二段兑现中·回撤近警戒（峰值+13.5%→现+9.7%）	20251224	0.0966	0.1346	20260331	20260129	20260410	2
industry_signals	174	涨价驱动/估值修复	20251120	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	175	涨价驱动/金属	20251120	day	有色金属	hint	dormant	暗态·已兑现候二段（峰值+36.5%→现+11.3%）	20251205	0.1132	0.3651	20260130	20260130		0
industry_signals	176	涨价驱动/金属	20251120	day	有色金属	hint	dormant	暗态·已兑现候二段（峰值+36.5%→现+11.3%）	20251205	0.1132	0.3651	20260130	20260130		0
industry_signals	177	涨价驱动/VC	20251120	day	商业航天/卫星	alias	dormant	暗态·已兑现候二段（峰值+66.4%→现+41.4%）·已点亮2次	20251124	0.4135	0.6636	20260514	20260113	20260508	2
industry_signals	178	技术升级/光通信	20251120	day	光模块/CPO/光通信/光纤	alias	closing	二段主升兑现中（117日，累计+54.7%，峰值+54.7%）	20251126	0.5467	0.5467	20260428	20251216	20260511	2
industry_signals	179	事件催化/国产替代	20251120	day	AI算力/AI硬件/科技硬件	hint	closing	二段主升兑现中（116日，累计+49.8%，峰值+49.8%）	20251127	0.4985	0.4985	20260205	20260205	20260409	1
industry_signals	180	事件催化/政策	20251120	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	181	供给紧缺/VLCC	20251123	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	182	技术升级/灵巧手	20251123	day	机器人	alias	closing	二段主升兑现中（95日，累计+15.9%，峰值+18.4%）	20251229	0.1586	0.1835	20260129	20260129	20260508	1
industry_signals	183	涨价驱动/碳酸锂	20251123	day	新能源电池/锂电/储能/固态	alias	dormant	暗态·已兑现候二段（峰值+15.9%→现+10.5%）·已点亮2次	20251126	0.1049	0.1591	20260526	20260129	20260410	2
industry_signals	184	事件催化/发射	20251124	day	商业航天/卫星	alias	dormant	暗态·已兑现候二段（峰值+62.9%→现+33.0%）·已点亮2次	20251204	0.33	0.6288	20260514	20260113	20260508	2
industry_signals	185	技术升级/产业化	20251124	day	新能源电池/锂电/储能/固态	alias	dormant	暗态·已兑现候二段（峰值+15.5%→现+12.1%）·已点亮2次	20251128	0.121	0.155	20260526	20260129	20260410	2
industry_signals	186	需求爆发/欧洲招标	20251124	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	187	事件催化/出口政策	20251124	day	有色金属	hint	dormant	暗态·已兑现候二段（峰值+40.0%→现+14.4%）	20251128	0.1442	0.3997	20260130	20260130		0
industry_signals	188	事件催化/IPO	20251124	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	189	涨价驱动/碳酸锂	20251117	day	新能源电池/锂电/储能/固态	alias	closing	二段兑现进行（49日，累计+9.0%）	20260309	0.09	0.09	20260331	20260331	20260410	1
industry_signals	190	涨价驱动/VC	20251117	day	新能源电池/锂电/储能/固态	alias	closing	二段兑现进行（49日，累计+9.0%）	20260309	0.09	0.09	20260331	20260331	20260410	1
industry_signals	191	需求爆发/储能	20251117	day	新能源电池/锂电/储能/固态	alias	closing	二段兑现进行（49日，累计+9.0%）	20260309	0.09	0.09	20260331	20260331	20260410	1
industry_signals	192	技术升级/固态电池	20251117	day	新能源电池/锂电/储能/固态	alias	closing	二段兑现进行（49日，累计+9.0%）	20260309	0.09	0.09	20260331	20260331	20260410	1
industry_signals	193	供给紧缺/存储芯片	20251117	day	AI算力/AI硬件/科技硬件	alias	closing	二段主升兑现中（114日，累计+46.8%，峰值+46.8%）	20251126	0.4682	0.4682	20260205	20260205	20260409	1
industry_signals	194	需求爆发/OCS	20251117	day	AI算力/AI硬件/科技硬件	alias	closing	二段主升兑现中（114日，累计+46.8%，峰值+46.8%）	20251126	0.4682	0.4682	20260205	20260205	20260409	1
industry_signals	195	供给紧缺/中芯国际	20251118	day	半导体/芯片/半导体材料	alias	closing	二段主升兑现中（95日，累计+35.9%，峰值+37.4%）	20251224	0.359	0.3736	20260202	20260202	20260409	1
industry_signals	196	需求爆发/半导体设备	20251118	day	半导体/芯片/半导体材料	alias	closing	二段主升兑现中（95日，累计+35.9%，峰值+37.4%）	20251224	0.359	0.3736	20260202	20260202	20260409	1
industry_signals	197	涨价驱动/碳酸锂	20251118	day	新能源电池/锂电/储能/固态	alias	closing	二段兑现进行（55日，累计+8.8%）	20260302	0.0877	0.1142	20260331	20260331	20260410	1
industry_signals	198	涨价驱动/磷酸铁锂	20251118	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	199	需求爆发/钠电池	20251118	day	新能源电池/锂电/储能/固态	alias	closing	二段兑现进行（55日，累计+8.8%）	20260302	0.0877	0.1142	20260331	20260331	20260410	1
industry_signals	200	需求爆发/柔直换流阀	20251118	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	201	供给紧缺/重稀土	20251119	day	稀土	hint	dormant	暗态·已兑现候二段（峰值+26.2%→现+10.6%）·已点亮2次	20251226	0.1061	0.2624	20260303	20260120	20260211	2
industry_signals	202	涨价驱动/VC	20251119	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	203	涨价驱动/AI	20251119	day	AI软件/应用	alias	dormant	暗态·深回吐候二段（峰值+16.4%→现-14.7%）·已点亮2次	20251124	-0.1473	0.1637	20260514	20251203	20260508	2
industry_signals	204	需求爆发/OCS	20251119	day	AI算力/AI硬件/科技硬件	hint	closing	二段主升兑现中（115日，累计+45.8%，峰值+46.1%）	20251127	0.4577	0.4607	20260205	20260205	20260409	1
industry_signals	205	涨价驱动/碳酸锂	20251119	day	新能源电池/锂电/储能/固态	alias	closing	二段主升兑现中（94日，累计+10.6%，峰值+12.5%）	20251226	0.1059	0.1252	20260331	20260129	20260410	2
industry_signals	206	事件催化/风电招标	20251119	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	207	供给紧缺/锂电隔膜	20251119	day	新能源电池/锂电/储能/固态	alias	closing	二段主升兑现中（94日，累计+10.6%，峰值+12.5%）	20251226	0.1059	0.1252	20260331	20260129	20260410	2
industry_signals	208	事件催化/AI融资	20251119	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	209	事件催化/摩尔线程	20251119	day	半导体/芯片/半导体材料	alias	closing	二段主升兑现中（108日，累计+38.2%，峰值+38.4%）	20251208	0.3817	0.3837	20260202	20260202	20260409	1
industry_signals	210	事件催化/英伟达财报	20251119	day	AI算力/AI硬件/科技硬件	hint	closing	二段主升兑现中（115日，累计+45.8%，峰值+46.1%）	20251127	0.4577	0.4607	20260205	20260205	20260409	1
industry_signals	211	煤炭/数据中心用电	20251202	day	AI算力/AI硬件/科技硬件	alias	dormant	暗态·已兑现候二段（峰值+47.5%→现+47.5%）·已点亮1次	20251208	0.4754	0.4754	20260601	20260205	20260409	1
industry_signals	212	稀土/出口许可证	20251202	day	稀土	hint	dormant	暗态·已兑现候二段（峰值+27.1%→现+8.6%）·已点亮2次	20251225	0.0856	0.271	20260303	20260120	20260211	2
industry_signals	213	商业航天/可回收火箭	20251202	day	商业航天/卫星	alias	dormant	暗态·已兑现候二段（峰值+62.0%→现+27.0%）·已点亮2次	20251205	0.2696	0.6201	20260514	20260113	20260508	2
industry_signals	214	CRDO/ACE有源铜缆	20251202	day	AI算力/AI硬件/科技硬件	hint	dormant	暗态·已兑现候二段（峰值+47.5%→现+47.5%）·已点亮1次	20251208	0.4754	0.4754	20260601	20260205	20260409	1
industry_signals	215	震荡市情绪	20251202	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	216	卫星互联网/千帆星座	20251203	day	商业航天/卫星	alias	dormant	暗态·已兑现候二段（峰值+63.0%→现+32.6%）·已点亮2次	20251204	0.3256	0.6304	20260514	20260113	20260508	2
industry_signals	217	英伟达/TIDAR AI	20251203	day	AI算力/AI硬件/科技硬件	hint	dormant	暗态·已兑现候二段（峰值+47.9%→现+45.7%）·已点亮1次	20251208	0.4573	0.4787	20260601	20260205	20260409	1
industry_signals	218	西芒杜铁矿	20251203	day	有色金属	hint	dormant	暗态·深回吐候二段（峰值+35.6%→现+7.6%）	20251219	0.0762	0.3565	20260130	20260130		0
industry_signals	219	AI初创/Anthropic IPO	20251203	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	220	乌金矿涨价	20251203	day	有色金属	hint	dormant	暗态·深回吐候二段（峰值+35.6%→现+7.6%）	20251219	0.0762	0.3565	20260130	20260130		0
industry_signals	221	Marvell收购光子芯片	20251203	day	半导体/芯片/半导体材料	alias	dormant	暗态·已兑现候二段（峰值+44.5%→现+34.3%）·已点亮1次	20251208	0.3432	0.445	20260529	20260202	20260409	1
industry_signals	222	芯片/摩尔线程+沐曦+长鑫	20251203	day	半导体/芯片/半导体材料	alias	dormant	暗态·已兑现候二段（峰值+44.5%→现+34.3%）·已点亮1次	20251208	0.3432	0.445	20260529	20260202	20260409	1
industry_signals	223	市场情绪偏弱	20251203	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	224	钨矿涨价	20251204	day	钨/小金属	hint	dormant	暗态·已兑现候二段（峰值+33.4%→现+14.9%）·已点亮2次	20251217	0.1488	0.3336	20260514	20260130	20260327	2
industry_signals	225	机器人/特朗普行政命令	20251204	day	机器人	alias	dormant	暗态·已兑现候二段（峰值+17.5%→现+16.8%）·已点亮1次	20251230	0.1684	0.1748	20260527	20260129	20260508	1
industry_signals	226	天然气/欧盟禁俄	20251204	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	227	机器人/氮化镓驱动电机	20251204	day	机器人	alias	dormant	暗态·已兑现候二段（峰值+17.5%→现+16.8%）·已点亮1次	20251230	0.1684	0.1748	20260527	20260129	20260508	1
industry_signals	228	铜/供给紧张	20251204	day	有色金属	hint	dormant	暗态·深回吐候二段（峰值+35.6%→现+4.2%）	20251219	0.0419	0.3556	20260130	20260130		0
industry_signals	229	钨矿持续涨价	20251204	day	钨/小金属	hint	dormant	暗态·已兑现候二段（峰值+33.4%→现+14.9%）·已点亮2次	20251217	0.1488	0.3336	20260514	20260130	20260327	2
industry_signals	230	核电/小型核反应堆	20251204	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	231	商业航天/中国卫星	20251204	day	商业航天/卫星	alias	dormant	暗态·已兑现候二段（峰值+60.8%→现+28.8%）·已点亮2次	20251205	0.2881	0.608	20260514	20260113	20260508	2
industry_signals	232	半导体设备/长鑫长江存储	20251204	day	半导体/芯片/半导体材料	alias	dormant	暗态·已兑现候二段（峰值+42.6%→现+30.0%）·已点亮1次	20260105	0.2996	0.4258	20260529	20260202	20260409	1
industry_signals	233	机器人/特斯拉V3	20251204	day	机器人	alias	dormant	暗态·已兑现候二段（峰值+17.5%→现+16.8%）·已点亮1次	20251230	0.1684	0.1748	20260527	20260129	20260508	1
industry_signals	234	市场情绪冰点	20251204	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	235	涨价驱动/硫铁矿	20251130	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	236	供给紧缺/磷酸铁锂	20251130	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	237	涨价驱动/碳酸锂	20251130	day	新能源电池/锂电/储能/固态	alias	dormant	暗态·已兑现候二段（峰值+12.9%→现+5.6%）·已点亮2次	20251224	0.0557	0.1294	20260526	20260129	20260410	2
